date,location_key,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased
2020-12-13,US_ME,303.0,0.0,15923.0,257.0
2020-12-14,US_ME,426.0,2.0,16349.0,259.0
2020-12-15,US_ME,411.0,6.0,16760.0,265.0
2020-12-16,US_ME,551.0,2.0,17311.0,267.0
2020-12-17,US_ME,590.0,9.0,17901.0,276.0
2020-12-18,US_ME,436.0,5.0,18337.0,281.0
2020-12-19,US_ME,402.0,11.0,18739.0,292.0
2020-12-20,US_ME,207.0,0.0,18946.0,292.0
2020-12-21,US_ME,339.0,1.0,19285.0,293.0
2020-12-22,US_ME,458.0,10.0,19743.0,303.0
2020-12-23,US_ME,748.0,8.0,20491.0,311.0
2020-12-24,US_ME,735.0,6.0,21226.0,317.0
2020-12-25,US_ME,321.0,2.0,21547.0,319.0
2020-12-26,US_ME,0.0,0.0,21547.0,319.0
2020-12-27,US_ME,333.0,4.0,21880.0,323.0
2020-12-28,US_ME,439.0,3.0,22319.0,326.0
2020-12-29,US_ME,590.0,7.0,22909.0,333.0
2020-12-30,US_ME,590.0,1.0,23499.0,334.0
2020-12-31,US_ME,702.0,13.0,24201.0,347.0
2021-01-01,US_ME,0.0,0.0,24201.0,347.0
2021-01-02,US_ME,1044.0,11.0,25245.0,358.0
2021-01-03,US_ME,347.0,1.0,25592.0,359.0
2021-01-04,US_ME,376.0,1.0,25968.0,360.0
2021-01-05,US_ME,597.0,9.0,26565.0,369.0
2021-01-06,US_ME,525.0,3.0,27090.0,372.0
2021-01-07,US_ME,535.0,13.0,27625.0,385.0
2021-01-08,US_ME,782.0,41.0,28407.0,426.0
2021-01-09,US_ME,612.0,6.0,29019.0,432.0
2021-01-10,US_ME,279.0,0.0,29298.0,432.0
2021-01-11,US_ME,313.0,6.0,29611.0,438.0
2021-01-12,US_ME,715.0,11.0,30326.0,449.0
2021-01-13,US_ME,824.0,4.0,31150.0,453.0
2021-01-14,US_ME,808.0,8.0,31958.0,461.0
2021-01-15,US_ME,823.0,16.0,32781.0,477.0
2021-01-16,US_ME,438.0,30.0,33219.0,507.0
2021-01-17,US_ME,340.0,4.0,33559.0,511.0
2021-01-18,US_ME,317.0,3.0,33876.0,514.0
2021-01-19,US_ME,386.0,5.0,34262.0,519.0
2021-01-20,US_ME,701.0,11.0,34963.0,530.0
2021-01-21,US_ME,675.0,6.0,35638.0,536.0
2021-01-22,US_ME,636.0,4.0,36274.0,540.0
2021-01-23,US_ME,324.0,4.0,36598.0,544.0
2021-01-24,US_ME,0.0,0.0,36598.0,544.0
2021-01-25,US_ME,448.0,3.0,37046.0,547.0
2021-01-26,US_ME,662.0,11.0,37708.0,558.0
2021-01-27,US_ME,462.0,4.0,38170.0,562.0
2021-01-28,US_ME,284.0,5.0,38454.0,567.0
2021-01-29,US_ME,359.0,3.0,38813.0,570.0
2021-01-30,US_ME,355.0,20.0,39168.0,590.0
2021-01-31,US_ME,156.0,0.0,39324.0,590.0
2021-02-01,US_ME,219.0,5.0,39543.0,595.0
2021-02-02,US_ME,417.0,23.0,39960.0,618.0
2021-02-03,US_ME,273.0,9.0,40233.0,627.0
2021-02-04,US_ME,301.0,3.0,40534.0,630.0
2021-02-05,US_ME,265.0,2.0,40799.0,632.0
2021-02-06,US_ME,265.0,2.0,41064.0,634.0
2021-02-07,US_ME,154.0,1.0,41218.0,635.0
2021-02-08,US_ME,201.0,1.0,41419.0,636.0
2021-02-09,US_ME,211.0,3.0,41630.0,639.0
2021-02-10,US_ME,253.0,2.0,41883.0,641.0
2021-02-11,US_ME,175.0,0.0,42058.0,641.0
2021-02-12,US_ME,201.0,2.0,42259.0,643.0
2021-02-13,US_ME,160.0,4.0,42419.0,647.0
2021-02-14,US_ME,110.0,2.0,42529.0,649.0
2021-02-15,US_ME,148.0,0.0,42677.0,649.0
2021-02-16,US_ME,91.0,2.0,42768.0,651.0
2021-02-17,US_ME,104.0,3.0,42872.0,654.0
2021-02-18,US_ME,218.0,1.0,43090.0,655.0
2021-02-19,US_ME,134.0,1.0,43224.0,656.0
2021-02-20,US_ME,143.0,2.0,43367.0,658.0
2021-02-21,US_ME,130.0,0.0,43497.0,658.0
2021-02-22,US_ME,97.0,0.0,43594.0,658.0
2021-02-23,US_ME,142.0,2.0,43736.0,660.0
2021-02-24,US_ME,164.0,17.0,43900.0,677.0
2021-02-25,US_ME,217.0,24.0,44117.0,701.0
2021-02-26,US_ME,178.0,0.0,44295.0,701.0
2021-02-27,US_ME,197.0,1.0,44492.0,702.0
2021-02-28,US_ME,142.0,1.0,44634.0,703.0
2021-03-01,US_ME,128.0,0.0,44762.0,703.0
2021-03-02,US_ME,182.0,0.0,44944.0,703.0
2021-03-03,US_ME,147.0,2.0,45091.0,705.0
2021-03-04,US_ME,136.0,0.0,45227.0,705.0
2021-03-05,US_ME,225.0,-1.0,45452.0,704.0
2021-03-06,US_ME,183.0,0.0,45635.0,704.0
2021-03-07,US_ME,159.0,2.0,45794.0,706.0
2021-03-08,US_ME,132.0,0.0,45926.0,706.0
2021-03-09,US_ME,133.0,17.0,46059.0,723.0
2021-03-10,US_ME,195.0,0.0,46254.0,723.0
2021-03-11,US_ME,187.0,0.0,46441.0,723.0
2021-03-12,US_ME,209.0,0.0,46650.0,723.0
2021-03-13,US_ME,206.0,1.0,46856.0,724.0
2021-03-14,US_ME,169.0,0.0,47025.0,724.0
2021-03-15,US_ME,174.0,1.0,47199.0,725.0
2021-03-16,US_ME,189.0,0.0,47388.0,725.0
2021-03-17,US_ME,203.0,0.0,47591.0,725.0
2021-03-18,US_ME,241.0,2.0,47832.0,727.0
2021-03-19,US_ME,238.0,1.0,48070.0,728.0
2021-03-20,US_ME,222.0,0.0,48292.0,728.0
2021-03-21,US_ME,172.0,1.0,48464.0,729.0
2021-03-22,US_ME,178.0,0.0,48642.0,729.0
2021-03-23,US_ME,131.0,2.0,48773.0,731.0
2021-03-24,US_ME,199.0,0.0,48972.0,731.0
2021-03-25,US_ME,218.0,0.0,49190.0,731.0
2021-03-26,US_ME,253.0,0.0,49443.0,731.0
2021-03-27,US_ME,210.0,5.0,49653.0,736.0
2021-03-28,US_ME,197.0,0.0,49850.0,736.0
2021-03-29,US_ME,180.0,0.0,50030.0,736.0
2021-03-30,US_ME,223.0,2.0,50253.0,738.0
2021-03-31,US_ME,251.0,5.0,50504.0,743.0
2021-04-01,US_ME,284.0,1.0,50788.0,744.0
2021-04-02,US_ME,401.0,0.0,51189.0,744.0
2021-04-03,US_ME,279.0,1.0,51468.0,745.0
2021-04-04,US_ME,295.0,0.0,51763.0,745.0
2021-04-05,US_ME,223.0,1.0,51986.0,746.0
2021-04-06,US_ME,290.0,0.0,52276.0,746.0
2021-04-07,US_ME,401.0,1.0,52677.0,747.0
2021-04-08,US_ME,319.0,1.0,52996.0,748.0
2021-04-09,US_ME,438.0,2.0,53434.0,750.0
2021-04-10,US_ME,311.0,0.0,53745.0,750.0
2021-04-11,US_ME,215.0,0.0,53960.0,750.0
2021-04-12,US_ME,296.0,1.0,54256.0,751.0
2021-04-13,US_ME,571.0,2.0,54827.0,753.0
2021-04-14,US_ME,547.0,4.0,55374.0,757.0
2021-04-15,US_ME,579.0,1.0,55953.0,758.0
2021-04-16,US_ME,572.0,5.0,56525.0,763.0
2021-04-17,US_ME,414.0,1.0,56939.0,764.0
2021-04-18,US_ME,346.0,1.0,57285.0,765.0
2021-04-19,US_ME,260.0,2.0,57545.0,767.0
2021-04-20,US_ME,420.0,0.0,57965.0,767.0
2021-04-21,US_ME,500.0,1.0,58465.0,768.0
2021-04-22,US_ME,403.0,1.0,58868.0,769.0
2021-04-23,US_ME,371.0,2.0,59239.0,771.0
2021-04-24,US_ME,373.0,1.0,59612.0,772.0
2021-04-25,US_ME,164.0,0.0,59776.0,772.0
2021-04-26,US_ME,229.0,0.0,60005.0,772.0
2021-04-27,US_ME,425.0,5.0,60430.0,777.0
2021-04-28,US_ME,261.0,1.0,60691.0,778.0
2021-04-29,US_ME,254.0,4.0,60945.0,782.0
2021-04-30,US_ME,268.0,2.0,61213.0,784.0
2021-05-01,US_ME,403.0,5.0,61616.0,789.0
2021-05-02,US_ME,231.0,0.0,61847.0,789.0
2021-05-03,US_ME,245.0,1.0,62092.0,790.0
2021-05-04,US_ME,417.0,0.0,62509.0,790.0
2021-05-05,US_ME,348.0,1.0,62857.0,791.0
2021-05-06,US_ME,318.0,2.0,63175.0,793.0
2021-05-07,US_ME,288.0,1.0,63463.0,794.0
2021-05-08,US_ME,287.0,1.0,63750.0,795.0
2021-05-09,US_ME,244.0,0.0,63994.0,795.0
2021-05-10,US_ME,214.0,0.0,64208.0,795.0
2021-05-11,US_ME,238.0,2.0,64446.0,797.0
2021-05-12,US_ME,302.0,1.0,64748.0,798.0
2021-05-13,US_ME,295.0,0.0,65043.0,798.0
2021-05-14,US_ME,305.0,1.0,65348.0,799.0
2021-05-15,US_ME,175.0,2.0,65523.0,801.0
2021-05-16,US_ME,192.0,1.0,65715.0,802.0
2021-05-17,US_ME,199.0,1.0,65914.0,803.0
2021-05-18,US_ME,199.0,2.0,66113.0,805.0
2021-05-19,US_ME,202.0,2.0,66315.0,807.0
2021-05-20,US_ME,219.0,9.0,66534.0,816.0
2021-05-21,US_ME,170.0,2.0,66704.0,818.0
2021-05-22,US_ME,159.0,1.0,66863.0,819.0
2021-05-23,US_ME,116.0,1.0,66979.0,820.0
2021-05-24,US_ME,92.0,2.0,67071.0,822.0
2021-05-25,US_ME,61.0,2.0,67132.0,824.0
2021-05-26,US_ME,162.0,1.0,67294.0,825.0
2021-05-27,US_ME,122.0,0.0,67416.0,825.0
2021-05-28,US_ME,128.0,0.0,67544.0,825.0
2021-05-29,US_ME,107.0,0.0,67651.0,825.0
2021-05-30,US_ME,87.0,0.0,67738.0,825.0
2021-05-31,US_ME,42.0,0.0,67780.0,825.0
2021-06-01,US_ME,39.0,0.0,67819.0,825.0
2021-06-02,US_ME,61.0,2.0,67880.0,827.0
2021-06-03,US_ME,106.0,10.0,67986.0,837.0
2021-06-04,US_ME,71.0,1.0,68057.0,838.0
2021-06-05,US_ME,97.0,1.0,68154.0,839.0
2021-06-06,US_ME,78.0,0.0,68232.0,839.0
2021-06-07,US_ME,30.0,0.0,68262.0,839.0
2021-06-08,US_ME,69.0,1.0,68331.0,840.0
2021-06-09,US_ME,53.0,3.0,68384.0,843.0
2021-06-10,US_ME,65.0,0.0,68449.0,843.0
2021-06-11,US_ME,38.0,1.0,68487.0,844.0
2021-06-12,US_ME,53.0,1.0,68540.0,845.0
2021-06-13,US_ME,50.0,0.0,68590.0,845.0
2021-06-14,US_ME,13.0,0.0,68603.0,845.0
2021-06-15,US_ME,29.0,3.0,68632.0,848.0
2021-06-16,US_ME,51.0,5.0,68683.0,853.0
2021-06-17,US_ME,34.0,1.0,68717.0,854.0
2021-06-18,US_ME,36.0,0.0,68753.0,854.0
2021-06-19,US_ME,41.0,0.0,68794.0,854.0
2021-06-20,US_ME,32.0,0.0,68826.0,854.0
2021-06-21,US_ME,18.0,0.0,68844.0,854.0
2021-06-22,US_ME,20.0,0.0,68864.0,854.0
2021-06-23,US_ME,13.0,2.0,68877.0,856.0
2021-06-24,US_ME,12.0,0.0,68889.0,856.0
2021-06-25,US_ME,35.0,2.0,68924.0,858.0
2021-06-26,US_ME,39.0,0.0,68963.0,858.0
2021-06-27,US_ME,13.0,0.0,68976.0,858.0
2021-06-28,US_ME,13.0,0.0,68989.0,858.0
2021-06-29,US_ME,32.0,0.0,69021.0,858.0
2021-06-30,US_ME,12.0,0.0,69033.0,858.0
2021-07-01,US_ME,21.0,1.0,69054.0,859.0
2021-07-02,US_ME,15.0,1.0,69069.0,860.0
2021-07-03,US_ME,30.0,0.0,69099.0,860.0
2021-07-04,US_ME,19.0,0.0,69118.0,860.0
2021-07-05,US_ME,0.0,0.0,69118.0,860.0
2021-07-06,US_ME,0.0,0.0,69118.0,860.0
2021-07-07,US_ME,38.0,1.0,69156.0,861.0
2021-07-08,US_ME,36.0,0.0,69192.0,861.0
2021-07-09,US_ME,9.0,1.0,69201.0,862.0
2021-07-10,US_ME,18.0,0.0,69219.0,862.0
2021-07-11,US_ME,0.0,0.0,69219.0,862.0
2021-07-12,US_ME,0.0,0.0,69219.0,862.0
2021-07-13,US_ME,65.0,0.0,69284.0,862.0
2021-07-14,US_ME,40.0,5.0,69324.0,867.0
2021-07-15,US_ME,49.0,10.0,69373.0,877.0
2021-07-16,US_ME,45.0,1.0,69418.0,878.0
2021-07-17,US_ME,56.0,4.0,69474.0,882.0
2021-07-18,US_ME,0.0,0.0,69474.0,882.0
2021-07-19,US_ME,0.0,0.0,69474.0,882.0
2021-07-20,US_ME,153.0,0.0,69627.0,882.0
2021-07-21,US_ME,47.0,5.0,69674.0,887.0
2021-07-22,US_ME,106.0,4.0,69780.0,891.0
2021-07-23,US_ME,54.0,0.0,69834.0,891.0
2021-07-24,US_ME,70.0,6.0,69904.0,897.0
2021-07-25,US_ME,0.0,0.0,69904.0,897.0
2021-07-26,US_ME,0.0,0.0,69904.0,897.0
2021-07-27,US_ME,172.0,1.0,70076.0,898.0
2021-07-28,US_ME,65.0,1.0,70141.0,899.0
2021-07-29,US_ME,120.0,0.0,70261.0,899.0
2021-07-30,US_ME,111.0,0.0,70372.0,899.0
2021-07-31,US_ME,91.0,1.0,70463.0,900.0
2021-08-01,US_ME,0.0,0.0,70463.0,900.0
2021-08-02,US_ME,0.0,0.0,70463.0,900.0
2021-08-03,US_ME,255.0,0.0,70718.0,900.0
2021-08-04,US_ME,126.0,0.0,70844.0,900.0
2021-08-05,US_ME,152.0,0.0,70996.0,900.0
2021-08-06,US_ME,145.0,0.0,71141.0,900.0
2021-08-07,US_ME,165.0,1.0,71306.0,901.0
2021-08-08,US_ME,0.0,0.0,71306.0,901.0
2021-08-09,US_ME,-1.0,0.0,71305.0,901.0
2021-08-10,US_ME,361.0,0.0,71666.0,901.0
2021-08-11,US_ME,217.0,0.0,71883.0,901.0
2021-08-12,US_ME,235.0,2.0,72118.0,903.0
2021-08-13,US_ME,215.0,1.0,72333.0,904.0
2021-08-14,US_ME,188.0,0.0,72521.0,904.0
2021-08-15,US_ME,0.0,0.0,72521.0,904.0
2021-08-16,US_ME,0.0,0.0,72521.0,904.0
2021-08-17,US_ME,375.0,3.0,72896.0,907.0
2021-08-18,US_ME,191.0,2.0,73087.0,909.0
2021-08-19,US_ME,182.0,12.0,73269.0,921.0
2021-08-20,US_ME,185.0,1.0,73454.0,922.0
2021-08-21,US_ME,205.0,2.0,73659.0,924.0
2021-08-22,US_ME,0.0,0.0,73659.0,924.0
2021-08-23,US_ME,0.0,0.0,73659.0,924.0
2021-08-24,US_ME,363.0,0.0,74022.0,924.0
2021-08-25,US_ME,287.0,2.0,74309.0,926.0
2021-08-26,US_ME,390.0,0.0,74699.0,926.0
2021-08-27,US_ME,267.0,2.0,74966.0,928.0
2021-08-28,US_ME,415.0,2.0,75381.0,930.0
2021-08-29,US_ME,0.0,0.0,75381.0,930.0
2021-08-30,US_ME,0.0,0.0,75381.0,930.0
2021-08-31,US_ME,475.0,2.0,75856.0,932.0
2021-09-01,US_ME,433.0,2.0,76289.0,934.0
2021-09-02,US_ME,624.0,3.0,76913.0,937.0
2021-09-03,US_ME,665.0,3.0,77578.0,940.0
2021-09-04,US_ME,491.0,0.0,78069.0,940.0
2021-09-05,US_ME,2.0,0.0,78071.0,940.0
2021-09-06,US_ME,0.0,0.0,78071.0,940.0
2021-09-07,US_ME,0.0,0.0,78071.0,940.0
2021-09-08,US_ME,732.0,6.0,78803.0,946.0
2021-09-09,US_ME,620.0,5.0,79423.0,951.0
2021-09-10,US_ME,506.0,8.0,79929.0,959.0
2021-09-11,US_ME,581.0,2.0,80510.0,961.0
2021-09-12,US_ME,0.0,0.0,80510.0,961.0
2021-09-13,US_ME,0.0,0.0,80510.0,961.0
2021-09-14,US_ME,667.0,8.0,81177.0,969.0
2021-09-15,US_ME,778.0,7.0,81955.0,976.0
2021-09-16,US_ME,652.0,3.0,82607.0,979.0
2021-09-17,US_ME,715.0,2.0,83322.0,981.0
2021-09-18,US_ME,587.0,1.0,83909.0,982.0
2021-09-19,US_ME,1.0,2.0,83910.0,984.0
2021-09-20,US_ME,0.0,0.0,83910.0,984.0
2021-09-21,US_ME,632.0,18.0,84542.0,1002.0
2021-09-22,US_ME,614.0,5.0,85156.0,1007.0
2021-09-23,US_ME,716.0,2.0,85872.0,1009.0
2021-09-24,US_ME,714.0,0.0,86586.0,1009.0
2021-09-25,US_ME,603.0,4.0,87189.0,1013.0
2021-09-26,US_ME,0.0,0.0,87189.0,1013.0
2021-09-27,US_ME,0.0,1.0,87189.0,1014.0
2021-09-28,US_ME,1008.0,8.0,88197.0,1022.0
2021-09-29,US_ME,867.0,0.0,89064.0,1022.0
2021-09-30,US_ME,925.0,0.0,89989.0,1022.0
2021-10-01,US_ME,738.0,2.0,90727.0,1024.0
2021-10-02,US_ME,741.0,2.0,91468.0,1026.0
2021-10-03,US_ME,0.0,0.0,91468.0,1026.0
2021-10-04,US_ME,0.0,0.0,91468.0,1026.0
2021-10-05,US_ME,897.0,10.0,92365.0,1036.0
2021-10-06,US_ME,836.0,29.0,93201.0,1065.0
2021-10-07,US_ME,680.0,1.0,93881.0,1066.0
2021-10-08,US_ME,467.0,4.0,94348.0,1070.0
2021-10-09,US_ME,593.0,5.0,94941.0,1075.0
2021-10-10,US_ME,0.0,0.0,94941.0,1075.0
2021-10-11,US_ME,0.0,0.0,94941.0,1075.0
2021-10-12,US_ME,-1.0,1.0,94940.0,1076.0
2021-10-13,US_ME,893.0,7.0,95833.0,1083.0
2021-10-14,US_ME,799.0,5.0,96632.0,1088.0
2021-10-15,US_ME,551.0,5.0,97183.0,1093.0
2021-10-16,US_ME,542.0,2.0,97725.0,1095.0
2021-10-17,US_ME,0.0,0.0,97725.0,1095.0
2021-10-18,US_ME,-1.0,0.0,97724.0,1095.0
2021-10-19,US_ME,883.0,7.0,98607.0,1102.0
2021-10-20,US_ME,649.0,7.0,99256.0,1109.0
2021-10-21,US_ME,551.0,4.0,99807.0,1113.0
2021-10-22,US_ME,575.0,2.0,100382.0,1115.0
2021-10-23,US_ME,585.0,7.0,100967.0,1122.0
2021-10-24,US_ME,0.0,0.0,100967.0,1122.0
2021-10-25,US_ME,0.0,0.0,100967.0,1122.0
2021-10-26,US_ME,882.0,25.0,101849.0,1147.0
2021-10-27,US_ME,620.0,7.0,102469.0,1154.0
2021-10-28,US_ME,572.0,6.0,103041.0,1160.0
2021-10-29,US_ME,630.0,3.0,103671.0,1163.0
2021-10-30,US_ME,588.0,4.0,104259.0,1167.0
2021-10-31,US_ME,0.0,0.0,104259.0,1167.0
2021-11-01,US_ME,0.0,1.0,104259.0,1168.0
2021-11-02,US_ME,862.0,11.0,105121.0,1179.0
2021-11-03,US_ME,660.0,14.0,105781.0,1193.0
2021-11-04,US_ME,692.0,4.0,106473.0,1197.0
2021-11-05,US_ME,601.0,7.0,107074.0,1204.0
2021-11-06,US_ME,698.0,3.0,107772.0,1207.0
2021-11-07,US_ME,0.0,0.0,107772.0,1207.0
2021-11-08,US_ME,0.0,0.0,107772.0,1207.0
2021-11-09,US_ME,938.0,8.0,108710.0,1215.0
2021-11-10,US_ME,882.0,2.0,109592.0,1217.0
2021-11-11,US_ME,754.0,3.0,110346.0,1220.0
2021-11-12,US_ME,0.0,0.0,110346.0,1220.0
2021-11-13,US_ME,799.0,10.0,111145.0,1230.0
2021-11-14,US_ME,0.0,0.0,111145.0,1230.0
2021-11-15,US_ME,-1.0,0.0,111144.0,1230.0
2021-11-16,US_ME,946.0,13.0,112090.0,1243.0
2021-11-17,US_ME,1042.0,0.0,113132.0,1243.0
2021-11-18,US_ME,933.0,11.0,114065.0,1254.0
2021-11-19,US_ME,944.0,14.0,115009.0,1268.0
2021-11-20,US_ME,848.0,3.0,115857.0,1271.0
2021-11-21,US_ME,0.0,1.0,115857.0,1272.0
2021-11-22,US_ME,2.0,0.0,115859.0,1272.0
2021-11-23,US_ME,1089.0,28.0,116948.0,1300.0
2021-11-24,US_ME,993.0,3.0,117941.0,1303.0
2021-11-25,US_ME,548.0,0.0,118489.0,1303.0
2021-11-26,US_ME,0.0,0.0,118489.0,1303.0
2021-11-27,US_ME,0.0,0.0,118489.0,1303.0
2021-11-28,US_ME,0.0,0.0,118489.0,1303.0
2021-11-29,US_ME,259.0,4.0,118748.0,1307.0
2021-11-30,US_ME,914.0,17.0,119662.0,1324.0
2021-12-01,US_ME,938.0,3.0,120600.0,1327.0
2021-12-02,US_ME,847.0,3.0,121447.0,1330.0
2021-12-03,US_ME,795.0,2.0,122242.0,1332.0
2021-12-04,US_ME,876.0,4.0,123118.0,1336.0
2021-12-05,US_ME,0.0,0.0,123118.0,1336.0
2021-12-06,US_ME,0.0,0.0,123118.0,1336.0
2021-12-07,US_ME,980.0,12.0,124098.0,1348.0
2021-12-08,US_ME,1275.0,8.0,125373.0,1356.0
2021-12-09,US_ME,1460.0,1.0,126833.0,1357.0
2020-01-22,US_MI,0.0,0.0,0.0,0.0
2020-01-23,US_MI,0.0,0.0,0.0,0.0
2020-01-24,US_MI,0.0,0.0,0.0,0.0
2020-01-25,US_MI,0.0,0.0,0.0,0.0
2020-01-26,US_MI,0.0,0.0,0.0,0.0
2020-01-27,US_MI,0.0,0.0,0.0,0.0
2020-01-28,US_MI,0.0,0.0,0.0,0.0
2020-01-29,US_MI,0.0,0.0,0.0,0.0
2020-01-30,US_MI,0.0,0.0,0.0,0.0
2020-01-31,US_MI,0.0,0.0,0.0,0.0
2020-02-01,US_MI,0.0,0.0,0.0,0.0
2020-02-02,US_MI,0.0,0.0,0.0,0.0
2020-02-03,US_MI,0.0,0.0,0.0,0.0
2020-02-04,US_MI,0.0,0.0,0.0,0.0
2020-02-05,US_MI,0.0,0.0,0.0,0.0
2020-02-06,US_MI,0.0,0.0,0.0,0.0
2020-02-07,US_MI,0.0,0.0,0.0,0.0
2020-02-08,US_MI,0.0,0.0,0.0,0.0
2020-02-09,US_MI,0.0,0.0,0.0,0.0
2020-02-10,US_MI,0.0,0.0,0.0,0.0
2020-02-11,US_MI,0.0,0.0,0.0,0.0
2020-02-12,US_MI,0.0,0.0,0.0,0.0
2020-02-13,US_MI,0.0,0.0,0.0,0.0
2020-02-14,US_MI,0.0,0.0,0.0,0.0
2020-02-15,US_MI,0.0,0.0,0.0,0.0
2020-02-16,US_MI,0.0,0.0,0.0,0.0
2020-02-17,US_MI,0.0,0.0,0.0,0.0
2020-02-18,US_MI,0.0,0.0,0.0,0.0
2020-02-19,US_MI,0.0,0.0,0.0,0.0
2020-02-20,US_MI,0.0,0.0,0.0,0.0
2020-02-21,US_MI,0.0,0.0,0.0,0.0
2020-02-22,US_MI,0.0,0.0,0.0,0.0
2020-02-23,US_MI,0.0,0.0,0.0,0.0
2020-02-24,US_MI,0.0,0.0,0.0,0.0
2020-02-25,US_MI,0.0,0.0,0.0,0.0
2020-02-26,US_MI,0.0,0.0,0.0,0.0
2020-02-27,US_MI,0.0,0.0,0.0,0.0
2020-02-28,US_MI,0.0,0.0,0.0,0.0
2020-02-29,US_MI,0.0,0.0,0.0,0.0
2020-03-01,US_MI,0.0,0.0,14.0,0.0
2020-03-02,US_MI,13.0,0.0,27.0,1.0
2020-03-03,US_MI,23.0,0.0,50.0,1.0
2020-03-04,US_MI,24.0,0.0,74.0,1.0
2020-03-05,US_MI,26.0,0.0,100.0,1.0
2020-03-06,US_MI,40.0,0.0,140.0,1.0
2020-03-07,US_MI,48.0,0.0,188.0,1.0
2020-03-08,US_MI,63.0,0.0,251.0,1.0
2020-03-09,US_MI,121.0,0.0,372.0,1.0
2020-03-10,US_MI,156.0,0.0,528.0,0.0
2020-03-11,US_MI,199.0,0.0,727.0,0.0
2020-03-12,US_MI,270.0,1.0,997.0,1.0
2020-03-13,US_MI,364.0,0.0,1361.0,1.0
2020-03-14,US_MI,367.0,0.0,1728.0,1.0
2020-03-15,US_MI,460.0,0.0,2188.0,1.0
2020-03-16,US_MI,707.0,1.0,2895.0,2.0
2020-03-17,US_MI,764.0,0.0,3659.0,2.0
2020-03-18,US_MI,872.0,3.0,4531.0,5.0
2020-03-19,US_MI,745.0,5.0,5276.0,10.0
2020-03-20,US_MI,943.0,3.0,6219.0,13.0
2020-03-21,US_MI,804.0,10.0,7023.0,23.0
2020-03-22,US_MI,799.0,13.0,7822.0,36.0
2020-03-23,US_MI,1240.0,21.0,9062.0,57.0
2020-03-24,US_MI,1093.0,29.0,10155.0,86.0
2020-03-25,US_MI,1180.0,25.0,11335.0,111.0
2020-03-26,US_MI,1140.0,48.0,12475.0,159.0
2020-03-27,US_MI,1324.0,53.0,13799.0,212.0
2020-03-28,US_MI,1066.0,71.0,14865.0,283.0
2020-03-29,US_MI,919.0,68.0,15784.0,351.0
2020-03-30,US_MI,1579.0,86.0,17363.0,437.0
2020-03-31,US_MI,1291.0,114.0,18654.0,551.0
2020-04-01,US_MI,1592.0,125.0,20246.0,676.0
2020-04-02,US_MI,1130.0,125.0,21376.0,801.0
2020-04-03,US_MI,1203.0,117.0,22579.0,918.0
2020-04-04,US_MI,1002.0,112.0,23581.0,1030.0
2020-04-05,US_MI,877.0,120.0,24458.0,1150.0
2020-04-06,US_MI,1327.0,141.0,25785.0,1291.0
2020-04-07,US_MI,1179.0,158.0,26964.0,1449.0
2020-04-08,US_MI,1100.0,151.0,28064.0,1600.0
2020-04-09,US_MI,1032.0,156.0,29096.0,1756.0
2020-04-10,US_MI,1076.0,161.0,30172.0,1917.0
2020-04-11,US_MI,808.0,164.0,30980.0,2081.0
2020-04-12,US_MI,686.0,168.0,31666.0,2249.0
2020-04-13,US_MI,1036.0,142.0,32702.0,2391.0
2020-04-14,US_MI,911.0,141.0,33613.0,2532.0
2020-04-15,US_MI,920.0,140.0,34533.0,2672.0
2020-04-16,US_MI,922.0,169.0,35455.0,2841.0
2020-04-17,US_MI,865.0,143.0,36320.0,2984.0
2020-04-18,US_MI,709.0,123.0,37029.0,3107.0
2020-04-19,US_MI,528.0,129.0,37557.0,3236.0
2020-04-20,US_MI,937.0,111.0,38494.0,3347.0
2020-04-21,US_MI,1095.0,124.0,39589.0,3471.0
2020-04-22,US_MI,1116.0,131.0,40705.0,3602.0
2020-04-23,US_MI,989.0,109.0,41694.0,3711.0
2020-04-24,US_MI,1036.0,107.0,42730.0,3818.0
2020-04-25,US_MI,533.0,111.0,43263.0,3929.0
2020-04-26,US_MI,526.0,107.0,43789.0,4036.0
2020-04-27,US_MI,920.0,112.0,44709.0,4148.0
2020-04-28,US_MI,829.0,99.0,45538.0,4247.0
2020-04-29,US_MI,950.0,88.0,46488.0,4335.0
2020-04-30,US_MI,1017.0,99.0,47505.0,4434.0
2020-05-01,US_MI,735.0,86.0,48240.0,4520.0
2020-05-02,US_MI,432.0,59.0,48672.0,4579.0
2020-05-03,US_MI,357.0,62.0,49029.0,4641.0
2020-05-04,US_MI,780.0,81.0,49809.0,4722.0
2020-05-05,US_MI,688.0,59.0,50497.0,4781.0
2020-05-06,US_MI,634.0,58.0,51131.0,4839.0
2020-05-07,US_MI,600.0,86.0,51731.0,4925.0
2020-05-08,US_MI,618.0,62.0,52349.0,4987.0
2020-05-09,US_MI,383.0,49.0,52732.0,5036.0
2020-05-10,US_MI,301.0,45.0,53033.0,5081.0
2020-05-11,US_MI,971.0,58.0,54004.0,5139.0
2020-05-12,US_MI,1637.0,49.0,55641.0,5188.0
2020-05-13,US_MI,817.0,44.0,56458.0,5232.0
2020-05-14,US_MI,578.0,46.0,57036.0,5278.0
2020-05-15,US_MI,651.0,47.0,57687.0,5325.0
